avg_cl,avg_nitrate,avg_nitrit,avg_ph,avg_turbidity,date,station
290.5,0.05625,0.0032500000000000003,8.25,0.85,2019-12-15T00:00:00.000Z,A
241.25,0.034,0.0022500000000000003,8.7425,2.425,2003-10-07T00:00:00.000Z,G
241.5,0.12,0.025500000000000002,,3.975,2007-03-18T00:00:00.000Z,G
269,0.00575,0.002,8.2575,1.25,2014-08-17T00:00:00.000Z,A
295.75,0.231,0.019,8.5725,6.575,2017-03-26T00:00:00.000Z,A
277.25,0.002,0.0015,8.5925,2.275,2001-07-22T00:00:00.000Z,G
247.75,0.16475,0.01675,8.775,4.25,2000-04-16T00:00:00.000Z,D
236,0.028,0.004,8.88,2.8,2013-07-21T00:00:00.000Z,H
270,0.005,0.002,8.7025,1.525,2015-06-21T00:00:00.000Z,A
267,0.002,0.002,8.45,2.7,2000-08-20T00:00:00.000Z,H
286,0.0135,0.002,8.77,1.525,2009-11-01T00:00:00.000Z,D
310,0.01,0.002,8.4125,1.475,2017-08-27T00:00:00.000Z,A
311.25,0.005,0.002,8.535,1.0125,2018-07-15T00:00:00.000Z,K
271,0.01225,0.002,8.4925,1.25,2010-07-18T00:00:00.000Z,K
269.25,0.009,0.002,9.18,1.55,2011-07-24T00:00:00.000Z,G
242.75,0.05675,0.0032500000000000003,8.1825,2.025,2003-12-07T00:00:00.000Z,A
277,0.021,0.002,8.57,3.4,2008-08-10T00:00:00.000Z,H
271,0.007,0.002,9.004999999999999,1.4249999999999998,2008-08-10T00:00:00.000Z,K
258,0.369,0.02,8.97,3.4,2012-03-25T00:00:00.000Z,H
291.75,0.04775,0.00425,8.182500000000001,0.9625,2019-12-22T00:00:00.000Z,K
274.25,0.57325,0.011,8.16,1.6,2020-02-16T00:00:00.000Z,G
271,0.00525,0.002,8.594999999999999,1.325,2011-08-07T00:00:00.000Z,G
259.75,0.3035,0.01725,9.7925,4.725,2012-03-25T00:00:00.000Z,K
250.25,0.2585,0.007,8.495000000000001,1.325,2014-02-16T00:00:00.000Z,D
273.5,0.07975,0.006,8.2,1.4,2012-01-01T00:00:00.000Z,D
279.5,0.00775,0.002,8.5175,1.2,2015-08-23T00:00:00.000Z,A
269.25,0.052,0.01075,8.935,2.225,2009-05-17T00:00:00.000Z,G
278.25,0.0395,0.033,8.75,2.675,2019-06-16T00:00:00.000Z,D
285.25,0.005,0.002,8.629999999999999,2.05,2019-09-16T00:00:00.000Z,G
242.25,0.01125,0.003,8.817499999999999,2.775,2003-10-19T00:00:00.000Z,D
257,0.035,0.002,8.44,,2007-10-23T00:00:00.000Z,H
243.25,0.036250000000000004,0.0022500000000000003,8.36,2.0749999999999997,2003-11-16T00:00:00.000Z,A
314,0.005,0.002,8.2725,1.75,2017-09-17T00:00:00.000Z,D
280.75,0.053,0.00475,8.0975,1.4075,2010-01-03T00:00:00.000Z,A
232,0.32,0.013,8.63,2.8,2005-03-06T00:00:00.000Z,H
249.75,0.038,0.015,8.7075,3.55,2000-04-30T00:00:00.000Z,G
291,0.025750000000000002,0.00275,8.145,1.9,2001-12-09T00:00:00.000Z,D
246.25,0.40175,0.0035,8.1,2.65,2004-01-25T00:00:00.000Z,K
243,0.015,0,,4.2,2006-07-09T00:00:00.000Z,H
257,0.1385,0.0215,8.9725,2.15,2008-04-13T00:00:00.000Z,D
267.5,0.005,0.002,8.6025,1.3,2008-07-13T00:00:00.000Z,A
230.5,0.022525,0.0032500000000000003,8.76,3.175,2004-09-26T00:00:00.000Z,D
278.5,0.06825,0.00375,8.2875,1.85,2011-11-27T00:00:00.000Z,D
284.25,0.007,0.002,8.559999999999999,1.25,2016-06-19T00:00:00.000Z,D
267.75,0.26849999999999996,0.01575,8.567499999999999,4.15,2017-04-18T00:00:00.000Z,G
321.5,0.0085,0.002,8.629999999999999,1.725,2018-10-02T00:00:00.000Z,A
260.25,0.001,0.002,8.5875,1.175,2007-10-23T00:00:00.000Z,K
244,0.067,0.008,8.4,3.3,2007-06-03T00:00:00.000Z,H
248,0.547,0.013,8.2275,2.675,2013-02-17T00:00:00.000Z,D
271,0.067,0.004,8.14,2.3,2020-12-20T00:00:00.000Z,H
251.25,0.04575,0.00475,7.9,1.425,2007-01-14T00:00:00.000Z,A
267,0.073,0.004,8.42,2.6,2000-09-11T00:00:00.000Z,H
229,0.07775,0.012,8.8,3.425,2004-06-27T00:00:00.000Z,G
267.25,0.006,0.002,8.282499999999999,1.375,2020-08-23T00:00:00.000Z,TZ
303.25,0.005,0.0022500000000000003,8.692499999999999,2.375,2018-05-21T00:00:00.000Z,A
264.5,0.186,0.015,9.0275,2.175,2011-05-22T00:00:00.000Z,G
277,0.098,0.005,8.27,1.4,2011-12-25T00:00:00.000Z,H
274,0.05,0.002,8.07,2,2011-11-06T00:00:00.000Z,H
287,0.184,0.011,8.09,1.4,2011-02-13T00:00:00.000Z,H
221,0.344,0.013,8.7,7.3,2004-04-18T00:00:00.000Z,H
231,0.0755,0.0085,8.775,2.8499999999999996,2004-07-11T00:00:00.000Z,G
240.25,0.20900000000000002,0.01225,9.475,1.85,2013-05-19T00:00:00.000Z,K
236,0.329,0.018,8.92,2.3,2013-04-21T00:00:00.000Z,H
291,0.02325,0.002,8.3825,1.175,2019-11-10T00:00:00.000Z,G
267,0.056,0.011,8.33,3.5,2009-05-24T00:00:00.000Z,H
225,0.1205,0.0155,9.085,3.425,2005-05-08T00:00:00.000Z,G
281.5,0.302,0.0195,8.8475,3.7,2002-04-08T00:00:00.000Z,D
271.25,0.06625,0.04875,8.5625,2.75,2001-01-29T00:00:00.000Z,D
219,0.351,0.012,8.5,4.4,2004-02-29T00:00:00.000Z,H
236.75,0.02025,0.0032500000000000003,8.907499999999999,2.775,2005-07-24T00:00:00.000Z,A
228.5,0.1315,0.01475,8.8,2.9,2004-06-20T00:00:00.000Z,A
300.5,0.005,0.002,8.435,1.275,2016-09-25T00:00:00.000Z,A
276,0.002,0.002,8.39,3.3,2001-07-01T00:00:00.000Z,H
262,0.18,0.016,8.9,4.9,2019-05-19T00:00:00.000Z,H
270.25,0.0035,0.00575,8.754999999999999,2.3499999999999996,2001-05-13T00:00:00.000Z,G
308,0.029,0.002,8.05,2,2016-10-30T00:00:00.000Z,H
244.5,0.04675,0.00725,8.940000000000001,1.4249999999999998,2013-07-07T00:00:00.000Z,G
260.5,0.11524999999999999,0.0865,8.5075,1.8,2008-03-02T00:00:00.000Z,G
293,0.161,0.005,8.04,2.1,2019-12-22T00:00:00.000Z,H
229,0.15725,0.151,8.225,3.825,2005-01-09T00:00:00.000Z,G
251,0.001,0.00125,8.5575,2.075,2007-07-15T00:00:00.000Z,A
285,0.03425,0.002,8.522499999999999,1.825,2010-11-21T00:00:00.000Z,G
293.75,0.0055,0.002,8.495000000000001,1.375,2016-07-17T00:00:00.000Z,D
284.5,0.00625,0.002,8.4725,1.325,2015-09-06T00:00:00.000Z,D
235.25,0.1155,0.01375,8.5575,2.625,2006-04-23T00:00:00.000Z,G
274.5,0.01125,0.002,8.54,1.0750000000000002,2015-08-09T00:00:00.000Z,A
230,0.136,0.015,8.5,5.1,2004-06-20T00:00:00.000Z,H
312,0.012,0.002,8.33,1.2,2018-07-15T00:00:00.000Z,H
225,0.304,0.01175,8.674999999999999,2.925,2004-04-18T00:00:00.000Z,A
257.5,0.00275,0.0032500000000000003,8.575,3.85,2000-06-18T00:00:00.000Z,D
257.5,,,,,2000-01-02T00:00:00.000Z,2
316.25,0.014249999999999999,0.0025,8.5075,1.5,2017-10-15T00:00:00.000Z,K
262.75,0.001,0.002,8.695,1.275,2007-11-05T00:00:00.000Z,D
288.5,0.005,0.002,8.4225,1.175,2016-07-10T00:00:00.000Z,A
245.5,0.11675,0.01425,8.955,3.3,2007-05-07T00:00:00.000Z,D
248.25,0.007500000000000001,0.006,8.7125,2.35,2007-06-17T00:00:00.000Z,K
277,0.01325,0.002,8.4275,1.15,2014-11-10T00:00:00.000Z,D
229.66666666666666,0.18333333333333332,0.014,8.9,3.233333333333333,2004-06-13T00:00:00.000Z,G
304,0.259,0.015,8.17,2.3,2018-03-25T00:00:00.000Z,H
253,0.22,0.016,9.440000000000001,8.6,2012-04-15T00:00:00.000Z,G
283.5,0.346,0.01825,8.772499999999999,2.85,2002-03-03T00:00:00.000Z,G
292.75,0.041,0.003,7.98,0.9125,2019-12-22T00:00:00.000Z,A
291,0.09225,0.013,8.7525,2.525,2017-05-03T00:00:00.000Z,A
268.75,0.256,0.013,8.385,4.65,2009-03-29T00:00:00.000Z,G
240.75,0.0022500000000000003,0.011,,2.5250000000000004,2006-01-08T00:00:00.000Z,G
302,0.038,0.002,8.33,2.9,2018-05-21T00:00:00.000Z,H
270.75,0.0075,0.002,8.555,1.375,2011-08-14T00:00:00.000Z,A
277.75,0.57175,0.00375,7.9775,2.275,2020-01-26T00:00:00.000Z,G
268.75,0.2465,0.03225,8.3,1.325,2015-02-15T00:00:00.000Z,D
264.75,0.041,0.005,8.322500000000002,1.75,2012-12-09T00:00:00.000Z,D
241,0.0195,0.00975,8.2025,3.275,2006-01-02T00:00:00.000Z,G
262.25,0.22125,0.01525,8.905000000000001,1.8,2011-05-15T00:00:00.000Z,A
266.75,0.1815,0.079,8.41,1.9,2015-02-08T00:00:00.000Z,G
235.25,0.5385,0.0195,8.665,3.4,2013-03-10T00:00:00.000Z,G
283.75,0.02175,0.002,8.3925,1.625,2009-11-09T00:00:00.000Z,D
305.75,0.0125,0.002,8.195,1.525,2016-11-06T00:00:00.000Z,A
263,0.161,0.014,8.72,1.6,2015-05-03T00:00:00.000Z,H
260,0.24175,0.0135,8.7575,1.325,2020-05-17T00:00:00.000Z,TZ
287.25,0.0315,0.002,8.4025,1.85,2019-11-10T00:00:00.000Z,TZ
267.25,0.025500000000000002,0.006500000000000001,8.675,1.875,2015-06-08T00:00:00.000Z,D
286,0.075,0.00575,8.23,1.1,2010-12-26T00:00:00.000Z,D
267.5,0.002,0.001,8.4225,1.875,2000-08-20T00:00:00.000Z,A
244.75,0.496,0.018000000000000002,8.8225,8.7,2013-03-10T00:00:00.000Z,D
251.25,0.0065,0.002,8.48,1.2,2013-10-06T00:00:00.000Z,G
268.25,0.0235,0.0045000000000000005,8.9975,1.625,2011-07-18T00:00:00.000Z,G
285,0.012,0.002,8.5,2,2016-06-13T00:00:00.000Z,H
276,0.534,0.029,7.8,3,2019-04-14T00:00:00.000Z,H
266,0.07975,0.01525,8.717500000000001,1.9,2010-05-30T00:00:00.000Z,G
254.25,0.1245,0.00825,9.1725,1.625,2014-04-06T00:00:00.000Z,D
288.75,0.00925,0.002,8.4575,1.45,2019-09-22T00:00:00.000Z,D
235.5,0.021375,0.003,8.77,3.55,2004-09-05T00:00:00.000Z,D
271,0.016,0.002,8.6475,1.475,2008-08-10T00:00:00.000Z,A
293,0.07025,0.006500000000000001,8.09,2.1,2001-12-23T00:00:00.000Z,K
320,0.008,0.002,,2,2018-10-02T00:00:00.000Z,H
254,0.025,0,,2.6,2006-11-12T00:00:00.000Z,H
249.5,0.009000000000000001,0.002,9.0125,1.7,2013-09-01T00:00:00.000Z,D
240,0.32025000000000003,0.00625,,3.25,2006-02-19T00:00:00.000Z,D
227.25,0.27875,0.013,9.2,11.149999999999999,2004-03-28T00:00:00.000Z,D
279.25,0.06225,0.00425,8.27,1.775,2011-12-04T00:00:00.000Z,D
233,0.31725,0.008,8.2975,3.7249999999999996,2006-02-26T00:00:00.000Z,G
272.25,0.045,0.00275,8.315000000000001,1.425,2020-12-13T00:00:00.000Z,A
295,0.071,0.007,8.32,3.4,2002-12-29T00:00:00.000Z,H
247,0.56225,0.013,8.08,3.925,2013-02-03T00:00:00.000Z,G
278,0.005,0.002,8.47,1.4,2015-08-23T00:00:00.000Z,H
250.25,0.17775,0.014750000000000001,9.5125,7.4,2012-05-06T00:00:00.000Z,A
285.25,0.005,0.002,8.56,1.4,2019-08-18T00:00:00.000Z,K
282.75,0.050499999999999996,0.00675,7.89,1.475,2015-12-28T00:00:00.000Z,G
254.25,0.132,0.20875,7.8825,1.375,2013-01-06T00:00:00.000Z,G
256,0.17525000000000002,0.033,8.995000000000001,2.625,2008-03-23T00:00:00.000Z,D
278.5,,0.002,8.605,1.625,2008-09-21T00:00:00.000Z,A
269.25,0.005,0.0052499999999999995,8.805,3.3,2001-04-29T00:00:00.000Z,K
307.5,0.07025,0.05375,8.5175,2.4,2018-02-12T00:00:00.000Z,D
261.5,0.0072499999999999995,0.002,8.7875,1.525,2007-11-11T00:00:00.000Z,D
251.25,0.0545,0.0085,9.1125,2.675,2012-06-17T00:00:00.000Z,A
273,0.002,0.0022500000000000003,8.594999999999999,2.2750000000000004,2000-10-10T00:00:00.000Z,D
280,0.027,0.002,8.18,1.9,2019-08-18T00:00:00.000Z,H
271,0.152,0.022,8.22,7.1,2012-01-15T00:00:00.000Z,H
254.75,0.296,0.019,9.3075,8.5,2012-04-01T00:00:00.000Z,D
243.75,0.00125,0,,1.975,2006-07-09T00:00:00.000Z,A
253.25,0.00275,0.0025,,2.1,2006-09-25T00:00:00.000Z,D
265.75,0.29274999999999995,0.01625,8.7325,2.125,2011-04-26T00:00:00.000Z,A
237.75,0.375,0.00625,8.45,3.5,2004-02-08T00:00:00.000Z,K
307,0.005,0.002,8.47,2.4,2017-08-27T00:00:00.000Z,H
272.25,0.002,0.0015,8.6275,1.475,2000-09-24T00:00:00.000Z,A
251.75,0.02925,0.003,8.555,0.9125000000000001,2013-12-22T00:00:00.000Z,D
259,,0.002,8.64,1.45,2014-06-22T00:00:00.000Z,D
250,0.075,0.005,8,2.9,2007-01-14T00:00:00.000Z,H
278.25,0.2875,0.0125,8.4775,2.575,2016-03-20T00:00:00.000Z,G
246,0.133575,0.01925,,4.7,2007-02-19T00:00:00.000Z,D
281.75,0.002,0.0015,8.6725,3.025,2001-08-13T00:00:00.000Z,G
253,0.019,0,8.39,2.7,2006-10-22T00:00:00.000Z,H
236,0.017,0.003,8.69,4.5,2005-07-31T00:00:00.000Z,H
271,0.271,0.017,8.68,4.4,2002-04-14T00:00:00.000Z,H
279.25,0.545,0.00375,8.272499999999999,1.725,2020-02-04T00:00:00.000Z,A
277,0.22899999999999998,0.01075,8.7325,2.475,2016-04-03T00:00:00.000Z,D
248.5,0.16575,0.01475,9.5975,7,2012-05-13T00:00:00.000Z,A
240,0.0055,0,,2.375,2006-06-25T00:00:00.000Z,D
238.75,0.18125,0.018,9.370000000000001,1.6,2013-06-02T00:00:00.000Z,A
281.75,0.1285,0.0125,8.2575,1.3,2011-02-13T00:00:00.000Z,K
284.25,0.005,0.002,8.6525,2,2016-06-13T00:00:00.000Z,A
239,0.01525,0.003,8.9,4.3,2005-08-08T00:00:00.000Z,G
241.5,0.26825,0.198,,2.3499999999999996,2006-02-05T00:00:00.000Z,D
261.5,0.02375,0.00625,8.4025,1.8,2020-07-05T00:00:00.000Z,D
248,0.0015,0.00125,,2.425,2007-07-02T00:00:00.000Z,K
281.5,0.24875,0.01375,8.605,2.325,2016-03-13T00:00:00.000Z,D
270,0.002,0.007,8.23,3.7,2001-06-03T00:00:00.000Z,H
268.75,0.00525,0.0022500000000000003,8.7275,1.4,2015-06-14T00:00:00.000Z,G
317.75,0.007,0.002,8.745,1.925,2018-08-26T00:00:00.000Z,G
281,0.10400000000000001,0.0125,8.74,2.225,2016-05-01T00:00:00.000Z,G
234,0.018,0.003,8.64,4.2,2005-07-03T00:00:00.000Z,H
277.5,0.031,0.01025,9.065000000000001,3.45,2019-06-10T00:00:00.000Z,G
228.25,0.22275,0.01325,8.735,2.45,2005-04-10T00:00:00.000Z,G
282.25,0.007,0.002,8.726666666666667,1.6333333333333335,2009-09-06T00:00:00.000Z,A
235,0.115,0.01225,,2.325,2006-05-14T00:00:00.000Z,G
269.5,0.24225,0.0645,8.567499999999999,5.85,2012-02-26T00:00:00.000Z,D
265.25,0.14225,0.0115,8.754999999999999,1.425,2011-06-12T00:00:00.000Z,D
289,0.056,0.00675,8.1825,1.7,2002-12-29T00:00:00.000Z,A
291.25,0.15225,0.014,8.735,2.725,2017-04-24T00:00:00.000Z,G
272,0.058,0.003,7.97,3,2020-12-13T00:00:00.000Z,H
274.75,0.0925,0.004,8.1675,2.325,2009-12-20T00:00:00.000Z,G
248,,0.002,8.6025,1.7999999999999998,2013-08-11T00:00:00.000Z,A
261.25,0.34650000000000003,0.01475,8.2075,1.05,2020-04-19T00:00:00.000Z,A
275,0.005,0.002,8.6525,1.725,2009-07-19T00:00:00.000Z,A
252.75,0.001,0,8.49,1.7,2006-10-03T00:00:00.000Z,G
257,0.274,0.012,8.63,2.7,2016-03-27T00:00:00.000Z,H
276,,0.002,8.32,0.85,2010-08-22T00:00:00.000Z,H
263.75,0.5477500000000001,0.01525,8.9625,9.275,2020-03-03T00:00:00.000Z,TZ
251.5,0.029249999999999998,0.0015,,1.45,2006-11-26T00:00:00.000Z,A
274,0.052,0.01,8.22,3,2000-12-19T00:00:00.000Z,H
244.5,0.46375,0.016,9.190000000000001,8.475,2003-04-27T00:00:00.000Z,A
266,0.3395,0.009,8.6575,5.1,2009-03-08T00:00:00.000Z,G
244.25,0.02395,0.00575,,3.175,2005-10-30T00:00:00.000Z,G
261.25,0.1775,0.01425,8.6525,1.625,2015-05-03T00:00:00.000Z,A
264,0.059250000000000004,0.01025,8.5925,1.975,2020-06-14T00:00:00.000Z,D
254.75,0.33575,0.01975,8.765,4.7,2012-03-18T00:00:00.000Z,G
276.25,0.132,0.0175,8.875,4.55,2019-05-19T00:00:00.000Z,A
278,0.055,0.01175,8.6025,2.825,2009-01-25T00:00:00.000Z,D
307,0.01525,0.002,8.225,1.25,2016-10-30T00:00:00.000Z,A
266.25,0.45375,0.01725,8.7525,2.125,2020-03-15T00:00:00.000Z,A
297.75,0.005,0.002,8.4375,1.35,2016-08-21T00:00:00.000Z,K
276.75,0.006,0.002,8.51,1.4,2011-10-09T00:00:00.000Z,A
272.75,0.292,0.008749999999999999,8.71,3.775,2003-02-16T00:00:00.000Z,D
245,0.0765,0.012,9.184999999999999,1.8,2013-06-23T00:00:00.000Z,D
273,0.005,0.002,8.48,21,2009-07-19T00:00:00.000Z,H
270.5,0.0315,0.002,7.9175,1.5750000000000002,2020-11-29T00:00:00.000Z,D
290,0.00725,0.002,8.635,1.4,2016-07-24T00:00:00.000Z,K
287,0.052,0.004,8.3,46,2009-11-29T00:00:00.000Z,H
275,,0.002,8.565,0.925,2010-08-22T00:00:00.000Z,A
314.25,,0.002,8.5675,1.825,2018-07-23T00:00:00.000Z,D
271.75,0.01625,0.002,8.585,1.525,2011-08-14T00:00:00.000Z,K
273.5,0.0055,0.002,8.47,1.0750000000000002,2014-11-02T00:00:00.000Z,K
284.75,0.002,0.0025,8.5925,1.775,2002-08-11T00:00:00.000Z,A
241,0.06475,0.003425,,2.55,2005-12-25T00:00:00.000Z,G
265.5,0.45575,0.01675,8.9775,11.266666666666666,2020-03-15T00:00:00.000Z,K
242.5,0.0925,0.028,,2.875,2006-01-22T00:00:00.000Z,D
234.5,0.1275,0.0165,,4.275,2007-04-15T00:00:00.000Z,G
244,0.0815,0.01075,,2.05,2007-05-27T00:00:00.000Z,G
227.75,0.39949999999999997,0.01175,8.875,5.4,2004-02-29T00:00:00.000Z,A
252.25,0.001,0.00175,8.629999999999999,2.3,2007-07-29T00:00:00.000Z,D
282.25,0.005,0.002,8.5,1.425,2015-10-25T00:00:00.000Z,G
250,0.118,0.047,7.51,2.2,2008-02-24T00:00:00.000Z,H
251.75,0.3165,0.01175,8.65,2.975,2000-03-05T00:00:00.000Z,D
312.5,0.028,0.01275,7.995,1.1375,2018-01-14T00:00:00.000Z,A
277.25,0.05275,0.02225,8.5725,2.075,2009-02-02T00:00:00.000Z,G
302,0.009,0.002,8.05,1.8,2016-09-25T00:00:00.000Z,H
253.25,0.01575,0.002,9.17,1.075,2013-11-17T00:00:00.000Z,G
273.25,0.0155,0.002,8.42,1.3,2014-11-16T00:00:00.000Z,D
296.5,0.0032500000000000003,0.003,8.3525,1.875,2002-11-17T00:00:00.000Z,A
302.4,0.0616,0.012,8.884,2.48,2018-04-15T00:00:00.000Z,A
272.75,0.002,0.003,8.6075,3,2001-06-03T00:00:00.000Z,A
287,0.002,0.002,8.66,2.9,2002-08-11T00:00:00.000Z,H
305,0.020749999999999998,0.0022500000000000003,7.76,1.325,2016-11-27T00:00:00.000Z,D
260.25,,0.002,8.5525,1.3,2007-12-09T00:00:00.000Z,D
312.5,0.006999999999999999,0.0022500000000000003,8.2775,1.075,2018-07-15T00:00:00.000Z,A
320.25,0.005666666666666667,0.002,8.065,1.6,2018-09-03T00:00:00.000Z,A
252.25,0.0415,0.00425,8.4625,1.35,2013-12-29T00:00:00.000Z,D
249.5,0.00475,0.002,8.4275,1.45,2013-09-08T00:00:00.000Z,K
261.75,0.0635,0.01,8.5175,1.9,2020-06-21T00:00:00.000Z,G
277,0.005666666666666667,0.002,8.665,1.625,2009-08-16T00:00:00.000Z,A
284.25,0.005,0.002,8.6675,1.475,2016-06-13T00:00:00.000Z,K
282.75,0.022,0.002,8.7225,1.875,2008-11-10T00:00:00.000Z,G
301.75,0.0445,0.003,8.5,1.1875,2016-12-11T00:00:00.000Z,G
241,0.033,0.003,8.8,5.9,2005-09-04T00:00:00.000Z,H
246.75,0.0095,0.002,8.985,1.5,2013-08-04T00:00:00.000Z,D
268.5,0.113,0.08225,8.335,1.375,2015-02-01T00:00:00.000Z,D
269,,0.002,8.42,1.7,2008-07-13T00:00:00.000Z,H
280,0.1375,0.01525,8.245,1.15,2011-02-13T00:00:00.000Z,A
257,0.051,0.003,,2.2,2006-11-26T00:00:00.000Z,H
277,0.024,0.002,8.38,2.3,2011-10-09T00:00:00.000Z,H
237.25,0.2235,0.027,8.7775,3.075,2003-07-13T00:00:00.000Z,A
274.75,0.01075,0.002,8.385,1.075,2010-08-01T00:00:00.000Z,D
282,0.017,0.002,8.55,2.6,2009-08-16T00:00:00.000Z,H
320.5,0.03725,0.00275,8.19,1.45,2018-12-30T00:00:00.000Z,K
253.25,0.45925,0.01525,8.865,2.95,2003-04-27T00:00:00.000Z,K
252.75,0.071,0.11975000000000001,8.625,1.3,2014-01-19T00:00:00.000Z,K
229,0.1535,0.014,8.975,3.3,2004-06-20T00:00:00.000Z,K
284.25,0.09475,0.00275,8.1225,1.025,2009-11-29T00:00:00.000Z,A
281,,,8.162500000000001,1.6,2008-12-28T00:00:00.000Z,D
258,0.053,0.00525,8.5375,,2008-02-03T00:00:00.000Z,D
255.25,0.3475,0.0185,9.725,5.6499999999999995,2012-03-25T00:00:00.000Z,A
252,0.019,0.013,8.77,3.7,2000-05-14T00:00:00.000Z,H
237,0.0152,0.0024000000000000002,8.831999999999999,2.68,2005-07-31T00:00:00.000Z,A
282.5,0.005,0.002,8.48,1.375,2015-10-11T00:00:00.000Z,G
273.25,0.006,0.002,8.440000000000001,1.275,2020-10-25T00:00:00.000Z,G
285.25,0.005,0.002,8.4875,1.425,2019-08-18T00:00:00.000Z,A
295.75,0.042749999999999996,0.002,8.695,2.525,2002-11-10T00:00:00.000Z,K
266,0.0025,0.00125,8.5775,1.725,2000-08-20T00:00:00.000Z,K
284.75,0.00825,0.002,8.785,1.4,2010-10-17T00:00:00.000Z,G
245,0.07,0.009,,2.3,2003-12-21T00:00:00.000Z,H
278.25,0.002,0.00175,8.6125,2.575,2001-07-15T00:00:00.000Z,D
277.25,0.024,0.0078,8.46,1.675,2014-11-23T00:00:00.000Z,D
249,0.412,0.016,8.69,1.4,2020-04-19T00:00:00.000Z,H
254,0.073,0.018,8.58,9.7,2000-05-21T00:00:00.000Z,H
272,0.002,0.011,8.6,6.3,2000-09-24T00:00:00.000Z,H
250.5,0.16399999999999998,0.065,8.7225,2.275,2008-02-24T00:00:00.000Z,G
274,0.355,0.008,8.13,2.7,2016-02-14T00:00:00.000Z,H
289,0.051,0.003,8.37,1.8,2019-11-03T00:00:00.000Z,H
256.25,0.008,0.008,8.675,4,2000-06-04T00:00:00.000Z,D
290.5,0.10975,0.0125,8.0125,1.4,2020-01-06T00:00:00.000Z,K
280.5,0.1275,0.006,8.335,1.6,2009-01-11T00:00:00.000Z,D
,0.001,0.0022500000000000003,8.6475,1.25,2007-08-05T00:00:00.000Z,G
252.75,0.04975,0.0155,8.73,3.4,2000-05-14T00:00:00.000Z,A
267.5,0.27975,0.025,8.3825,2.825,2012-03-04T00:00:00.000Z,A
263.75,0.06175,0.0085,8.72,1.4,2015-05-31T00:00:00.000Z,A
306.75,0.03275,0.003,7.975,1.3,2016-12-04T00:00:00.000Z,K
259,0.04225,0.002,8.1975,1.35,2008-01-13T00:00:00.000Z,G
282.5,0.053,0.014,7.9275,1.425,2016-01-10T00:00:00.000Z,G
280.25,0.0065,0.002,8.77,2.4,2019-07-07T00:00:00.000Z,A
269,0.123,0.018,8.47,1.9,2010-05-23T00:00:00.000Z,H
236.25,0.08425,0.013,8.8,3,2003-08-10T00:00:00.000Z,A
280.5,0.12275,0.14,8.2975,1.87,2010-01-24T00:00:00.000Z,D
238.25,0.16425,0.01675,9.4275,1.475,2013-06-02T00:00:00.000Z,K
230,0.39,0.011,8.46,2.9,2005-03-20T00:00:00.000Z,H
260,0.125,0.011,8.83,4,2015-05-17T00:00:00.000Z,H
277.75,0.355,0.017,8.5275,2.8,2019-04-28T00:00:00.000Z,A
288,0.005,0.002,8.565000000000001,1.7,2019-09-01T00:00:00.000Z,G
291.5,0.09425,0.01175,7.885,1.4,2020-01-05T00:00:00.000Z,G
239,0.022675,0.002,8.057500000000001,1.65,2004-12-05T00:00:00.000Z,A
269,0.301,0.017,8.63,3.1,2011-04-26T00:00:00.000Z,H
304.25,0.0095,0.002,8.365,1.375,2017-07-16T00:00:00.000Z,A
322,0.027,0.002,8.015,1.225,2018-12-30T00:00:00.000Z,A
286.75,0.005,0.002,8.2525,1.7,2019-09-01T00:00:00.000Z,K
283,0.098,0.006,8.26,1.3,2011-01-09T00:00:00.000Z,H
278.25,0.002,0.00125,8.68,2.825,2001-08-05T00:00:00.000Z,G
257,0.092,0,8.41,2.5,2006-11-19T00:00:00.000Z,H
271,0.11925,0.087,8.2625,2.65,2001-02-11T00:00:00.000Z,A
238,0.011575,0.0032500000000000003,9.02,3.0250000000000004,2004-10-24T00:00:00.000Z,D
228,0.26575000000000004,0.01225,8.91,3.025,2005-03-27T00:00:00.000Z,K
249.25,0,0.002,8.5125,1.5,2013-09-08T00:00:00.000Z,G
261.5,0.002,0.0022500000000000003,8.6175,1.975,2000-08-06T00:00:00.000Z,G
297,0.055,0.011,8.81,2.3,2018-04-15T00:00:00.000Z,H
248.5,0.0015,0.002,8.8025,1.4,2013-09-08T00:00:00.000Z,A
289.5,0.006,0.002,8.4175,1.65,2016-07-31T00:00:00.000Z,D
282.5,0.1855,0.187,7.9725,1.85,2016-01-25T00:00:00.000Z,D
237.75,0.009275,0.0035,8.91,2.7,2004-10-17T00:00:00.000Z,G
236,0.041,0.008,8.64,4.1,2003-08-18T00:00:00.000Z,H
245,0.0665,0.006,8.065,1.625,2003-12-16T00:00:00.000Z,K
240.25,,0.18325,8.045,2.45,2005-01-16T00:00:00.000Z,K
239,,0.172,8.13,3.4,2005-01-16T00:00:00.000Z,H
299,0.239,0.157,8.18,2.8,2017-01-10T00:00:00.000Z,H
250.75,0.038,0.007,,1.325,2007-01-21T00:00:00.000Z,A
270,0.066,0.017,8.47,46,2010-06-06T00:00:00.000Z,H
272.75,0.036000000000000004,0.00575,8.415,1.625,2000-12-24T00:00:00.000Z,D
240.25,0.020999999999999998,0.00425,8.95,4.85,2005-09-04T00:00:00.000Z,A
280,0.008,0.002,8.56,1.7666666666666666,2008-11-02T00:00:00.000Z,A
